interaction_id,user_id,movie_id,watch_date,watch_duration_minutes,completed,user_rating,device_type
I042244,U01015,M02541,2025-02-27,139,True,2,Smart TV
I042245,U02056,M06626,2026-07-06,48,False,3,Smart TV
I042246,U01228,M03071,2024-07-21,105,True,3,Laptop
I042247,U01160,M05908,2025-03-24,134,True,2,Laptop
I042248,U00985,M05352,2025-03-13,134,True,4,Smart TV
I042249,U01854,M07841,2026-04-21,98,True,4,Laptop
I042250,U01720,M04841,2025-02-02,112,True,3,Mobile
I042251,U02094,M02684,2025-06-04,125,True,3,Laptop
I042252,U02853,M06238,2026-02-09,88,True,2,Smart TV
I042253,U01513,M06679,2025-01-09,150,True,3,Laptop
I042254,U01144,M05456,2026-05-26,77,False,4,Laptop
I042255,U00568,M07194,2026-01-14,4,False,3,Mobile
I042256,U01369,M06111,2024-09-03,166,True,3,Mobile
I042257,U01878,M00597,2023-11-06,106,False,4,Laptop
I042258,U00510,M08103,2025-06-17,80,False,5,Smart TV
I042259,U00709,M00563,2025-09-16,85,False,3,Mobile
I042260,U00444,M05483,2026-07-10,8,False,4,Mobile
I042261,U00251,M01429,2025-11-05,107,True,1,Smart TV
I042262,U02961,M06567,2025-08-06,107,True,1,Mobile
I042263,U01217,M03854,2025-06-28,14,True,3,Smart TV
I042264,U02595,M06219,2024-10-12,124,True,3,Mobile
I042265,U02413,M05171,2026-05-11,114,True,1,Mobile
I042266,U02270,M06029,2024-09-28,6,False,3,Mobile
I042267,U00609,M03916,2025-10-26,141,True,5,Smart TV
I042268,U00755,M04822,2024-08-12,114,True,2,Mobile
I042269,U01080,M00741,2026-05-07,134,True,2,Smart TV
I042270,U00464,M04632,2025-12-06,85,False,3,Laptop
I042271,U01514,M07142,2023-07-27,66,False,4,Firestick
I042272,U01678,M03087,2025-09-28,147,True,5,Smart TV
I042273,U02854,M06541,2025-11-29,70,False,3,Firestick
I042274,U01939,M04152,2025-07-14,99,True,3,Smart TV
I042275,U01476,M04132,2026-06-09,137,True,1,Mobile
I042276,U00704,M03919,2025-06-21,11,False,5,Mobile
I042277,U00624,M03896,2025-08-23,138,True,4,Laptop
I042278,U01337,M03404,2026-06-02,118,True,3,Mobile
I042279,U02678,M04255,2024-03-28,125,True,4,Laptop
I042280,U00017,M07380,2025-01-12,108,True,2,Mobile
I042281,U02637,M06812,2025-05-04,60,False,5,Smart TV
I042282,U02620,M03443,2025-11-30,126,True,3,Laptop
I042283,U01772,M00160,2025-10-24,51,False,2,Tablet
I042284,U01523,M07047,2026-01-05,54,True,4,Mobile
I042285,U01145,M02663,2025-10-01,144,True,2,Mobile
I042286,U01806,M00845,2024-02-19,132,True,4,Mobile
I042287,U01951,M02369,2025-03-01,93,True,4,Tablet
I042288,U00998,M08025,2025-05-03,32,False,3,Mobile
I042289,U02439,M02894,2023-08-31,116,True,2,Mobile
I042290,U01174,M04574,2025-06-29,156,True,4,Mobile
I042291,U00274,M02780,2026-07-13,110,False,3,Smart TV
I042292,U01666,M03881,2026-06-12,119,True,3,Mobile
I042293,U02388,M03678,2023-05-26,78,True,3,Laptop
I042294,U01746,M00143,2026-06-02,88,False,1,Firestick
I042295,U01372,M07443,2026-06-09,38,False,3,Smart TV
I042296,U02273,M06059,2023-09-02,17,False,2,Mobile
I042297,U00331,M01284,2026-05-30,126,True,3,Mobile
I042298,U00857,M06666,2026-03-14,153,True,3,Smart TV
I042299,U00775,M00856,2026-06-22,161,True,3,Firestick
I042300,U00955,M00229,2025-04-18,105,False,4,Mobile
I042301,U02376,M06114,2025-10-13,35,False,3,Mobile
I042302,U01650,M01178,2026-03-20,10,False,3,Smart TV
I042303,U02456,M08044,2026-06-18,129,True,1,Smart TV
I042304,U00981,M05476,2026-06-18,157,True,5,Smart TV
I042305,U01340,M04097,2024-06-05,85,True,2,Tablet
I042306,U00332,M02298,2025-08-31,229,True,4,Smart TV
I042307,U00675,M04633,2025-10-04,115,True,4,Smart TV
I042308,U01304,M05430,2026-01-21,135,True,3,Firestick
I042309,U02801,M06666,2026-06-27,34,False,2,Mobile
I042310,U00702,M07066,2026-04-06,144,True,3,Tablet
I042311,U01522,M07951,2026-04-02,96,True,3,Laptop
I042312,U01104,M00992,2025-12-26,88,False,3,Tablet
I042313,U00956,M01229,2024-12-09,118,True,3,Smart TV
I042314,U00928,M07332,2024-12-21,13,False,3,Mobile
I042315,U00610,M01060,2024-09-12,41,True,4,Mobile
I042316,U02826,M05107,2026-05-15,113,False,4,Smart TV
I042317,U00728,M04911,2024-08-26,15,False,3,Mobile
I042318,U00179,M03118,2026-05-22,135,True,4,Mobile
I042319,U00497,M04163,2024-03-13,92,True,3,Mobile
I042320,U01034,M01773,2026-05-21,137,True,4,Mobile
I042321,U02588,M02285,2025-10-15,147,True,4,Mobile
I042322,U02124,M04891,2024-04-23,103,True,3,Laptop
I042323,U00327,M04634,2025-09-04,107,False,5,Smart TV
I042324,U01203,M01892,2024-08-27,118,True,4,Smart TV
I042325,U01415,M04295,2025-06-18,111,True,4,Firestick
I042326,U00207,M07686,2024-09-11,78,False,4,Mobile
I042327,U01687,M05763,2026-05-09,145,True,3,Laptop
I042328,U00417,M00449,2023-08-15,147,True,2,Smart TV
I042329,U00194,M00460,2025-08-17,122,True,5,Mobile
I042330,U02465,M03767,2025-11-24,158,True,3,Smart TV
I042331,U01873,M05821,2024-09-07,120,True,5,Firestick
I042332,U01319,M06554,2024-09-17,88,False,4,Firestick
I042333,U02204,M02312,2026-05-05,94,True,4,Tablet
I042334,U02149,M01732,2025-12-01,26,False,3,Laptop
I042335,U02948,M00541,2026-03-10,50,False,2,Mobile
I042336,U01483,M03942,2026-02-11,90,True,3,Mobile
I042337,U02935,M03762,2026-07-08,137,True,4,Mobile
I042338,U00943,M07347,2025-09-12,132,True,5,Mobile
I042339,U02209,M07717,2023-06-26,137,True,3,Mobile
I042340,U02893,M03244,2026-02-19,84,True,2,Laptop
I042341,U01476,M07671,2026-07-10,69,False,4,Laptop
I042342,U01402,M01230,2026-02-25,12,False,3,Tablet
I042343,U00098,M06663,2025-07-06,54,False,5,Laptop
I042344,U02979,M04843,2026-06-28,138,True,2,Tablet
I042345,U01571,M00853,2024-04-24,170,True,4,Smart TV
I042346,U00356,M07665,2025-01-07,29,False,3,Tablet
I042347,U01633,M00422,2024-12-31,39,False,4,Firestick
I042348,U00426,M02228,2025-08-22,140,True,3,Firestick
I042349,U02709,M03264,2026-04-23,164,True,5,Mobile
I042350,U02974,M00502,2026-04-30,120,False,3,Mobile
I042351,U01489,M00306,2025-09-29,108,True,2,Mobile
I042352,U00293,M03044,2025-11-23,77,False,4,Smart TV
I042353,U00162,M05256,2023-04-16,132,True,2,Firestick
I042354,U01342,M06397,2025-12-13,120,True,2,Mobile
I042355,U00557,M00397,2026-01-14,99,True,2,Mobile
I042356,U01744,M08035,2024-09-08,78,True,5,Smart TV
I042357,U02484,M00210,2024-01-28,29,False,2,Laptop
I042358,U01838,M07697,2026-02-25,162,True,3,Tablet
I042359,U00038,M05859,2026-07-15,33,False,3,Smart TV
I042360,U01460,M01854,2026-07-01,103,True,4,Smart TV
I042361,U00460,M02012,2025-11-01,137,True,4,Laptop
I042362,U00327,M05000,2026-01-27,60,True,3,Mobile
I042363,U01901,M03085,2026-07-04,133,True,3,Mobile
I042364,U02252,M03671,2025-10-23,129,True,4,Mobile
I042365,U00881,M00690,2026-05-02,109,True,5,Laptop
I042366,U00904,M00367,2023-10-15,136,True,2,Smart TV
I042367,U00514,M04871,2026-06-02,90,False,4,Smart TV
I042368,U01912,M07724,2024-12-30,89,False,2,Laptop
I042369,U01470,M01993,2024-12-16,129,True,3,Laptop
I042370,U02067,M01927,2026-05-25,130,True,4,Mobile
I042371,U01500,M05174,2024-06-09,166,True,4,Smart TV
I042372,U01477,M02073,2025-08-21,142,True,3,Tablet
I042373,U01844,M01637,2026-03-02,116,True,5,Mobile
I042374,U01493,M02801,2026-04-20,130,False,2,Smart TV
I042375,U01623,M01293,2026-03-24,32,False,4,Mobile
I042376,U00007,M00665,2025-01-16,58,False,3,Tablet
I042377,U02669,M01722,2025-08-09,105,False,3,Smart TV
I042378,U00423,M07471,2024-10-27,64,False,3,Mobile
I042379,U00374,M02734,2026-03-26,139,True,2,Laptop
I042380,U00698,M06073,2025-11-09,137,True,2,Firestick
I042381,U00719,M06509,2024-09-16,169,True,4,Mobile
I042382,U01035,M07062,2024-09-07,106,True,3,Smart TV
I042383,U01603,M02778,2026-06-22,18,False,5,Smart TV
I042384,U00506,M03229,2024-09-28,30,False,3,Firestick
I042385,U00794,M04004,2026-04-09,136,True,2,Mobile
I042386,U01054,M07277,2026-01-02,85,True,2,Mobile
I042387,U00657,M00235,2025-03-15,97,True,5,Smart TV
I042388,U02484,M07308,2026-06-27,140,True,3,Mobile
I042389,U00472,M00986,2026-01-09,161,True,2,Mobile
I042390,U02029,M00207,2025-12-25,123,True,2,Mobile
I042391,U01635,M03552,2026-05-25,90,True,3,Smart TV
I042392,U00329,M06043,2026-03-04,140,True,3,Mobile
I042393,U02884,M06861,2026-06-10,131,True,3,Smart TV
I042394,U02642,M07036,2026-03-09,53,False,3,Firestick
I042395,U01517,M07421,2026-04-11,131,True,3,Firestick
I042396,U01663,M05796,2025-12-05,125,True,3,Mobile
I042397,U00020,M03820,2024-08-08,62,False,3,Mobile
I042398,U01157,M06779,2025-08-19,125,True,3,Smart TV
I042399,U00867,M04993,2025-11-12,135,True,3,Smart TV
I042400,U01165,M06453,2024-05-21,5,False,3,Tablet
I042401,U02319,M07263,2026-06-03,15,False,2,Smart TV
I042402,U02022,M04094,2026-03-17,154,True,3,Mobile
I042403,U01390,M02490,2026-06-14,104,False,4,Firestick
I042404,U00272,M07735,2023-11-10,40,False,3,Smart TV
I042405,U01386,M04210,2024-03-31,44,True,3,Mobile
I042406,U02994,M01648,2025-11-09,153,True,4,Mobile
I042407,U00029,M07879,2026-01-25,86,False,4,Smart TV
I042408,U01495,M06907,2026-06-27,44,False,2,Mobile
I042409,U01284,M05035,2025-09-22,100,True,3,Smart TV
I042410,U02410,M01692,2026-07-11,124,False,4,Smart TV
I042411,U01249,M04483,2025-01-03,126,True,2,Laptop
I042412,U00894,M01263,2026-02-18,46,False,2,Tablet
I042413,U02113,M02483,2026-05-09,111,True,4,Smart TV
I042414,U00274,M05855,2026-06-12,144,True,3,Firestick
I042415,U00806,M06895,2026-04-20,141,True,5,Mobile
I042416,U00613,M04725,2024-01-06,139,True,5,Smart TV
I042417,U00936,M07212,2025-03-27,140,True,3,Firestick
I042418,U00658,M00769,2025-09-10,118,True,3,Smart TV
I042419,U02343,M03474,2025-03-01,165,True,3,Laptop
I042420,U00110,M03785,2026-01-16,97,True,4,Mobile
I042421,U01043,M02785,2024-11-18,135,True,4,Smart TV
I042422,U00999,M02022,2025-08-15,55,True,4,Smart TV
I042423,U01042,M00279,2026-06-29,128,True,5,Mobile
I042424,U00753,M00211,2026-06-08,111,True,4,Laptop
I042425,U00557,M07234,2024-12-22,137,True,4,Laptop
I042426,U00713,M05698,2025-09-25,55,False,4,Laptop
I042427,U02678,M03124,2026-02-03,18,False,1,Mobile
I042428,U00993,M01157,2025-10-29,140,True,4,Mobile
I042429,U02377,M01573,2026-05-30,188,True,5,Mobile
I042430,U00263,M00256,2025-10-06,17,True,3,Mobile
I042431,U02167,M04151,2023-09-04,65,True,4,Smart TV
I042432,U00014,M07339,2025-02-22,53,False,5,Smart TV
I042433,U00829,M00108,2025-12-06,119,True,4,Smart TV
I042434,U02447,M02282,2023-06-22,116,True,4,Smart TV
I042435,U01951,M00148,2023-11-17,14,False,1,Mobile
I042436,U01265,M03193,2025-04-03,24,False,5,Smart TV
I042437,U00037,M04237,2025-10-29,113,True,4,Firestick
I042438,U00526,M00614,2026-06-28,73,False,3,Tablet
I042439,U02652,M01035,2025-04-08,78,True,4,Laptop
I042440,U00666,M00691,2026-06-27,11,False,2,Mobile
I042441,U01512,M07908,2023-01-10,168,True,5,Mobile
I042442,U02641,M03641,2023-12-26,150,True,2,Laptop
I042443,U01779,M03023,2026-04-26,116,False,2,Laptop
I042444,U02441,M00178,2026-04-04,102,False,3,Mobile
I042445,U02948,M07639,2026-02-05,72,False,3,Smart TV
I042446,U00096,M06929,2022-12-14,160,True,4,Mobile
I042447,U00270,M05287,2026-04-05,147,True,5,Mobile
I042448,U02766,M04269,2026-02-08,67,False,3,Laptop
I042449,U02836,M03608,2026-06-17,107,True,4,Smart TV
I042450,U01551,M06699,2026-06-21,47,True,3,Mobile
I042451,U00492,M05875,2024-10-24,86,True,2,Mobile
I042452,U00991,M03718,2025-11-23,153,True,3,Firestick
I042453,U00877,M05596,2024-11-25,26,False,3,Firestick
I042454,U01530,M07770,2026-03-12,124,True,3,Mobile
I042455,U00121,M00867,2026-07-09,148,True,3,Smart TV
I042456,U01319,M03408,2024-11-19,52,True,3,Mobile
I042457,U01222,M07378,2024-09-15,125,True,3,Mobile
I042458,U02973,M02258,2025-10-05,15,False,4,Smart TV
I042459,U00117,M05208,2024-04-14,100,True,4,Mobile
I042460,U01751,M00504,2025-11-03,91,True,3,Laptop
I042461,U01329,M02424,2023-06-27,53,False,3,Laptop
I042462,U00135,M01269,2025-06-02,15,False,4,Smart TV
I042463,U02890,M06644,2026-06-28,92,True,4,Mobile
I042464,U02079,M01289,2025-08-13,27,True,4,Mobile
I042465,U02931,M04324,2026-01-09,141,True,3,Mobile
I042466,U00477,M06476,2023-08-26,78,False,3,Laptop
I042467,U02596,M02077,2026-03-29,104,True,3,Laptop
I042468,U02216,M02481,2024-02-01,55,False,3,Smart TV
I042469,U02456,M00220,2025-02-28,125,True,4,Laptop
I042470,U02940,M00316,2026-07-10,59,True,3,Firestick
I042471,U01811,M03767,2024-12-17,158,True,2,Mobile
I042472,U02379,M03919,2024-07-20,140,True,3,Smart TV
I042473,U00826,M00416,2023-05-30,24,True,3,Firestick
I042474,U02317,M04155,2024-02-05,154,True,4,Smart TV
I042475,U01494,M03389,2026-05-03,102,False,2,Smart TV
I042476,U01242,M03041,2026-02-19,147,True,2,Mobile
I042477,U01808,M01906,2025-01-20,52,False,4,Mobile
I042478,U01619,M07656,2026-07-02,102,True,2,Laptop
I042479,U02650,M05066,2026-03-09,99,True,3,Laptop
I042480,U02870,M00929,2025-04-25,143,True,5,Smart TV
I042481,U00322,M05497,2026-06-06,67,True,3,Mobile
I042482,U00866,M00476,2026-02-11,102,True,3,Mobile
I042483,U02560,M05968,2024-06-08,147,True,2,Smart TV
I042484,U00800,M00428,2025-11-22,81,True,3,Tablet
I042485,U00705,M00567,2026-06-14,113,True,4,Laptop
I042486,U01607,M06565,2026-03-17,93,True,1,Mobile
I042487,U01960,M03935,2026-05-27,100,False,2,Tablet
I042488,U02265,M05110,2023-09-19,78,False,3,Mobile
I042489,U01281,M02960,2026-06-16,94,False,5,Laptop
I042490,U02989,M02941,2024-08-19,27,False,3,Tablet
I042491,U02764,M02693,2026-07-15,110,True,2,Mobile
I042492,U02924,M02306,2026-07-01,12,False,2,Mobile
I042493,U02870,M05116,2026-01-21,122,True,3,Tablet
I042494,U02060,M05864,2025-07-24,114,True,2,Mobile
I042495,U00192,M04140,2026-07-11,111,True,2,Smart TV
I042496,U00411,M03039,2025-01-13,136,True,3,Mobile
I042497,U01876,M06307,2025-06-07,151,True,4,Smart TV
I042498,U01888,M02305,2025-09-01,4,False,4,Mobile
I042499,U00156,M00634,2024-01-13,60,False,3,Tablet
I042500,U00709,M07749,2026-01-22,59,False,3,Smart TV
I042501,U02600,M03522,2025-09-28,118,True,4,Smart TV
I042502,U01521,M06384,2026-02-23,149,True,3,Smart TV
I042503,U00265,M03057,2025-07-19,43,False,2,Mobile
I042504,U01191,M04486,2025-08-14,127,True,2,Smart TV
I042505,U02054,M03186,2025-11-08,88,True,3,Laptop
I042506,U00350,M07204,2026-05-15,117,True,2,Laptop
I042507,U02876,M04805,2024-10-17,50,False,3,Mobile
I042508,U01853,M08050,2026-05-10,37,False,5,Smart TV
I042509,U00049,M00828,2026-06-03,164,True,1,Mobile
I042510,U01707,M06310,2024-11-04,98,True,3,Smart TV
I042511,U00153,M03622,2024-07-10,102,True,3,Firestick
I042512,U01675,M04385,2025-10-28,120,True,5,Smart TV
I042513,U02327,M00301,2026-07-01,122,True,1,Smart TV
I042514,U02962,M02892,2026-07-06,146,True,2,Mobile
I042515,U00650,M06603,2026-01-28,72,False,3,Smart TV
I042516,U02194,M03697,2025-03-14,71,True,4,Mobile
I042517,U01386,M04509,2025-10-27,127,True,4,Mobile
I042518,U00248,M03685,2024-08-29,58,True,2,Mobile
I042519,U00890,M07693,2026-02-15,152,True,3,Mobile
I042520,U01182,M04459,2024-08-08,122,True,4,Mobile
I042521,U01105,M00917,2026-05-28,141,True,1,Laptop
I042522,U00612,M07569,2024-12-07,84,True,3,Mobile
I042523,U00962,M02427,2025-08-07,139,True,1,Mobile
I042524,U02841,M00626,2024-12-04,76,False,3,Mobile
I042525,U00090,M03816,2024-11-10,65,False,4,Mobile
I042526,U01515,M01342,2024-08-05,13,False,4,Mobile
I042527,U00908,M01874,2025-01-18,87,True,3,Smart TV
I042528,U00367,M00892,2025-12-07,44,True,3,Laptop
I042529,U01483,M02242,2025-11-01,142,True,4,Firestick
I042530,U00866,M03809,2024-06-14,98,True,3,Mobile
I042531,U01862,M06403,2024-09-13,161,True,3,Smart TV
I042532,U01745,M04176,2025-12-18,54,False,2,Firestick
I042533,U02937,M00426,2025-09-24,20,True,4,Laptop
I042534,U02764,M03178,2026-07-13,140,True,4,Mobile
I042535,U02249,M01864,2026-07-14,63,False,2,Tablet
I042536,U01078,M01084,2025-12-02,165,True,4,Smart TV
I042537,U02534,M00678,2026-07-01,101,False,5,Laptop
I042538,U01574,M02946,2025-04-14,138,True,3,Firestick
I042539,U01832,M06755,2026-04-01,52,True,4,Mobile
I042540,U00042,M00092,2026-03-05,130,True,3,Laptop
I042541,U01315,M07786,2025-01-26,12,False,2,Mobile
I042542,U00406,M03067,2024-07-31,50,False,4,Tablet
I042543,U01721,M06355,2026-02-13,157,True,3,Mobile
I042544,U02061,M06088,2026-06-02,145,True,2,Smart TV
I042545,U01711,M01989,2025-12-19,127,True,3,Mobile
I042546,U02763,M02141,2026-06-24,132,True,4,Mobile
I042547,U02485,M00489,2026-06-07,46,False,3,Mobile
I042548,U01123,M05962,2025-05-05,140,True,5,Mobile
I042549,U00509,M02972,2023-09-01,46,False,3,Smart TV
I042550,U00643,M06057,2024-03-19,134,True,4,Laptop
I042551,U00150,M04706,2026-05-10,26,False,4,Smart TV
I042552,U00488,M01935,2026-04-05,6,False,4,Tablet
I042553,U02540,M06500,2026-05-01,3,False,3,Laptop
I042554,U02095,M04792,2025-06-28,76,False,3,Mobile
I042555,U00717,M00733,2023-03-01,116,True,2,Mobile
I042556,U00716,M05983,2025-05-04,125,True,4,Firestick
I042557,U02484,M06459,2026-04-21,121,True,5,Smart TV
I042558,U02481,M05376,2026-04-06,95,True,2,Mobile
I042559,U01968,M03242,2026-02-06,52,True,3,Smart TV
I042560,U01102,M06539,2023-05-28,101,False,4,Laptop
I042561,U02083,M06552,2026-01-29,13,False,4,Smart TV
I042562,U01938,M08028,2024-04-06,132,True,4,Mobile
I042563,U01365,M07655,2025-11-09,48,True,3,Mobile
I042564,U00471,M07566,2026-07-03,40,False,2,Firestick
I042565,U02680,M07458,2026-02-11,122,True,3,Mobile
I042566,U01881,M01892,2024-11-13,47,False,4,Mobile
I042567,U01902,M04373,2023-07-01,147,True,5,Smart TV
I042568,U00950,M08047,2026-06-19,139,True,4,Mobile
I042569,U01916,M03896,2024-08-04,122,False,4,Laptop
I042570,U00947,M07396,2026-04-13,130,True,3,Smart TV
I042571,U02675,M02053,2026-07-13,48,False,5,Smart TV
I042572,U00081,M02436,2026-06-27,52,False,4,Mobile
I042573,U00317,M04898,2026-04-11,79,True,2,Mobile
I042574,U00717,M06973,2025-12-21,12,False,2,Laptop
I042575,U00865,M01755,2025-12-28,66,False,3,Mobile
I042576,U00620,M06416,2026-04-06,158,True,4,Tablet
I042577,U02051,M08094,2025-01-25,86,True,3,Mobile
I042578,U02042,M01400,2024-09-21,96,False,4,Mobile
I042579,U00936,M07764,2025-07-10,89,True,4,Mobile
I042580,U02955,M03076,2025-04-05,102,False,2,Laptop
I042581,U02931,M01877,2024-10-10,114,True,4,Smart TV
I042582,U01342,M05169,2025-08-01,136,True,4,Mobile
I042583,U01996,M02260,2025-11-21,116,True,5,Smart TV
I042584,U02754,M05918,2025-05-06,142,True,4,Smart TV
I042585,U01488,M01839,2026-07-11,129,True,3,Mobile
I042586,U02032,M07634,2023-08-04,30,True,4,Mobile
I042587,U01254,M06112,2024-05-10,108,True,3,Smart TV
I042588,U01594,M01978,2025-07-21,99,True,3,Mobile
I042589,U02069,M02345,2023-05-17,143,True,3,Mobile
I042590,U02013,M03230,2026-06-05,117,True,4,Firestick
I042591,U01645,M04423,2025-04-07,118,False,2,Mobile
I042592,U01511,M06363,2024-11-26,103,True,2,Smart TV
I042593,U02698,M07191,2025-12-15,140,True,2,Mobile
I042594,U00927,M06703,2024-04-20,135,True,4,Laptop
I042595,U00021,M02231,2026-04-22,153,True,1,Laptop
I042596,U01137,M00510,2025-09-05,85,False,3,Mobile
I042597,U01514,M06583,2024-07-14,90,True,4,Smart TV
I042598,U02923,M07010,2026-02-09,107,False,3,Mobile
I042599,U01136,M04409,2025-11-20,27,False,3,Smart TV
I042600,U00704,M05836,2026-06-29,157,True,3,Mobile
I042601,U02383,M00252,2025-01-24,96,True,4,Laptop
I042602,U02443,M08094,2025-09-03,33,False,2,Smart TV
I042603,U02565,M06069,2025-07-28,163,True,3,Laptop
I042604,U01997,M07018,2025-05-14,80,True,2,Laptop
I042605,U00163,M03178,2026-03-30,140,True,5,Laptop
I042606,U02383,M01623,2025-12-01,50,False,3,Smart TV
I042607,U00970,M02399,2026-03-18,117,True,3,Mobile
I042608,U00979,M07357,2025-02-13,71,False,4,Laptop
I042609,U01600,M00717,2023-10-08,110,True,1,Smart TV
I042610,U00822,M03744,2026-04-13,107,True,4,Mobile
I042611,U02695,M06764,2025-11-04,93,True,2,Smart TV
I042612,U02892,M05660,2025-05-22,80,False,3,Smart TV
I042613,U02505,M03009,2023-11-26,137,True,4,Firestick
I042614,U00139,M07954,2025-01-29,141,True,2,Mobile
I042615,U01602,M06985,2026-06-16,42,False,2,Laptop
I042616,U02303,M05010,2025-05-27,52,True,3,Smart TV
I042617,U02079,M06147,2026-03-27,116,True,4,Tablet
I042618,U02547,M02408,2026-04-26,164,True,3,Mobile
I042619,U00233,M02480,2025-11-29,137,True,2,Laptop
I042620,U02540,M01015,2026-01-22,70,False,3,Firestick
I042621,U00566,M07353,2025-12-23,154,True,5,Mobile
I042622,U01351,M01887,2026-06-06,127,True,4,Laptop
I042623,U00811,M06661,2026-02-27,39,False,3,Mobile
I042624,U02575,M01852,2026-06-04,56,False,2,Laptop
I042625,U02112,M05626,2026-06-22,97,True,4,Mobile
I042626,U02627,M07877,2025-07-26,19,False,3,Smart TV
I042627,U00379,M07972,2024-10-14,83,False,3,Tablet
I042628,U02661,M03457,2025-10-13,28,False,4,Mobile
I042629,U01536,M02057,2026-05-09,91,True,2,Mobile
I042630,U02925,M00827,2026-03-02,54,False,2,Tablet
I042631,U00078,M01981,2025-11-03,86,False,4,Mobile
I042632,U01163,M06529,2026-02-02,135,True,4,Mobile
I042633,U01455,M02355,2025-11-28,115,True,3,Smart TV
I042634,U02445,M00309,2025-10-22,120,True,4,Smart TV
I042635,U01471,M01361,2025-09-10,101,False,4,Mobile
I042636,U02696,M02465,2025-01-01,134,True,5,Smart TV
I042637,U02886,M00745,2025-06-08,126,True,3,Laptop
I042638,U02134,M00233,2024-05-02,141,True,3,Mobile
I042639,U01461,M02943,2025-03-27,40,False,3,Tablet
I042640,U00276,M01568,2026-02-19,119,True,5,Mobile
I042641,U00590,M03305,2025-03-26,84,False,3,Laptop
I042642,U02788,M01413,2026-06-17,93,True,4,Smart TV
I042643,U01749,M05975,2026-03-01,127,True,4,Smart TV
I042644,U00179,M04245,2025-10-06,134,True,4,Smart TV
I042645,U01980,M07747,2025-10-19,138,True,4,Smart TV
I042646,U01239,M02300,2023-04-02,47,False,5,Smart TV
I042647,U02084,M03138,2025-08-15,45,False,5,Smart TV
I042648,U02773,M02789,2026-02-25,153,True,4,Mobile
I042649,U00802,M00735,2026-04-03,149,True,3,Smart TV
I042650,U01310,M04636,2026-01-15,147,True,3,Mobile
I042651,U01467,M03014,2025-09-06,9,False,3,Smart TV
I042652,U00850,M03535,2026-02-09,133,True,2,Firestick
I042653,U02355,M07972,2023-07-16,126,True,4,Tablet
I042654,U00291,M02149,2025-08-10,43,False,2,Mobile
I042655,U02926,M03281,2026-06-29,71,False,3,Mobile
I042656,U00245,M01516,2024-01-11,153,True,4,Tablet
I042657,U00570,M02133,2025-09-25,120,False,5,Firestick
I042658,U02171,M07204,2026-07-14,42,False,3,Mobile
I042659,U02769,M06878,2026-01-05,142,True,4,Smart TV
I042660,U01367,M02874,2024-11-16,115,False,5,Mobile
I042661,U02321,M06517,2023-10-08,30,False,2,Mobile
I042662,U02168,M06991,2026-03-28,123,True,4,Mobile
I042663,U01908,M06462,2026-06-06,1,False,4,Mobile
I042664,U02734,M02803,2026-07-10,85,False,4,Laptop
I042665,U00704,M05768,2025-06-24,46,False,3,Laptop
I042666,U01783,M03673,2024-11-22,99,False,3,Smart TV
I042667,U00340,M01665,2026-01-09,115,True,4,Laptop
I042668,U00876,M00518,2026-03-11,119,True,4,Mobile
I042669,U01843,M07845,2025-10-30,119,True,4,Smart TV
I042670,U01415,M00071,2025-07-12,40,False,5,Mobile
I042671,U02895,M01241,2024-08-22,71,False,3,Mobile
I042672,U02026,M04857,2026-07-11,135,True,4,Mobile
I042673,U02984,M00018,2026-01-02,60,False,3,Mobile
I042674,U01322,M07487,2025-08-04,90,False,4,Smart TV
I042675,U02036,M04083,2026-06-08,70,False,3,Laptop
I042676,U01448,M04085,2025-05-06,77,False,2,Laptop
I042677,U00765,M01295,2025-08-21,128,True,3,Smart TV
I042678,U01837,M07345,2026-03-27,143,True,3,Laptop
I042679,U00623,M07173,2025-10-01,71,True,3,Mobile
I042680,U02744,M04349,2026-06-19,94,True,3,Tablet
I042681,U02125,M03549,2026-07-01,67,False,4,Laptop
I042682,U01369,M06943,2026-06-24,92,True,2,Mobile
I042683,U01871,M07670,2026-05-28,55,False,3,Mobile
I042684,U02140,M06298,2026-04-16,21,False,3,Smart TV
I042685,U02229,M04364,2026-04-06,138,True,3,Mobile
I042686,U00320,M05726,2026-05-31,16,False,2,Mobile
I042687,U01368,M07084,2025-10-23,136,True,5,Smart TV
I042688,U01999,M03079,2025-05-29,114,True,4,Mobile
I042689,U02811,M01135,2023-03-05,56,True,3,Mobile
I042690,U01441,M01778,2025-01-12,151,True,3,Smart TV
I042691,U02294,M06641,2026-06-27,177,True,3,Smart TV
I042692,U00645,M03813,2026-04-20,157,True,3,Firestick
I042693,U01532,M05269,2024-10-11,108,False,1,Smart TV
I042694,U01618,M02888,2025-07-22,131,True,4,Laptop
I042695,U02594,M02305,2025-01-31,12,False,5,Laptop
I042696,U00092,M02065,2023-02-07,22,False,2,Mobile
I042697,U00082,M02260,2025-10-02,116,True,4,Tablet
I042698,U00952,M05284,2023-08-06,99,True,4,Smart TV
I042699,U01515,M04025,2024-03-25,106,True,3,Laptop
I042700,U01236,M05704,2026-06-16,126,True,4,Mobile
I042701,U01713,M07819,2025-01-26,119,True,4,Mobile
I042702,U02080,M02514,2025-08-13,46,False,3,Smart TV
I042703,U01819,M06641,2023-05-07,177,True,4,Firestick
